seq_length,hidden_size,dropout,lr,batch_size,num_layers,train_rmse,test_rmse,rmse_gap,test_pred_std,test_actual_std,test_std_ratio,county
12,32,0.3,0.0001,8,2,10.193290696091966,3.3751532385028797,-6.818137457589086,0.6842684437485667,0.3211675795005199,2.130565123705019,Kern
12,64,0.2,0.0001,6,2,7.430517600627574,3.37865257987519,-4.051865020752384,0.12729379678441277,0.3211675795005199,0.3963469693372544,Kern
9,16,0.1,0.0005,8,2,8.585355674543536,3.3789804301700395,-5.206375244373496,0.3219086304628586,1.7517647756513988,0.18376247481238225,Kern
12,64,0.0,0.0001,8,1,9.01272107950806,3.3828975115241304,-5.629823567983929,0.05357405110066129,0.3211675795005199,0.16681027139781576,Kern
6,16,0.0,0.005,8,1,3.245023982112322,3.386577622500138,0.14155364038781615,3.951651894785528,4.662766479788639,0.8474908430251593,Kern
9,16,0.3,0.0005,8,2,8.838261444241455,3.3872511977622515,-5.451010246479203,0.8204729153554802,1.7517647756513988,0.4683693420256067,Kern
6,16,0.0,0.0001,4,1,9.839133856155998,3.3894593669550384,-6.44967448920096,2.286395388678397,4.662766479788639,0.4903516825449167,Kern
12,16,0.3,0.0001,8,2,11.175163681504047,3.398604783082707,-7.7765588984213405,0.2554563801661504,0.3211675795005199,0.7953990267742355,Kern
3,8,0.0,0.001,6,2,9.34923945360956,3.416789585621696,-5.932449867987863,3.135269382010188,4.913045119423532,0.6381519619298881,Kern
6,16,0.4,0.0005,6,2,6.551379758499162,3.4169425503295288,-3.1344372081696332,5.520783897295405,4.662766479788639,1.1840146662342952,Kern
9,8,0.1,0.001,4,1,4.605908943072196,3.418459281852733,-1.1874496612194627,1.2285744409721575,1.7517647756513988,0.7013352808828506,Kern
3,8,0.3,0.0005,6,1,10.447016671180208,3.4233718337142696,-7.023644837465938,3.1275058336650305,4.913045119423532,0.6365717712016441,Kern
12,8,0.3,0.0005,8,2,10.219421342323281,3.424409630852308,-6.795011711470973,0.46934376940523714,0.3211675795005199,1.4613672094025212,Kern
3,16,0.4,0.0005,8,2,10.306961677627662,3.428607258307681,-6.878354419319981,3.3332927570879565,4.913045119423532,0.6784575911810607,Kern
9,64,0.1,0.0001,4,1,5.679468630708749,3.4371261238057826,-2.2423425069029665,3.282521711721421,1.7517647756513988,1.8738370341422157,Kern
12,64,0.1,0.0001,8,1,9.1661797708142,3.4392726276440855,-5.726907143170115,0.43802442133321395,0.3211675795005199,1.3638500561433688,Kern
6,32,0.3,0.0001,6,1,10.144050269346755,3.4493792895824047,-6.69467097976435,1.3420139621612903,4.662766479788639,0.28781496306504356,Kern
12,32,0.0,0.0001,6,1,9.603391990088367,3.4515015462770524,-6.151890443811315,0.5417284734010878,0.3211675795005199,1.6867470690646433,Kern
6,8,0.2,0.001,6,2,7.812221127091411,3.453325432132207,-4.358895694959204,2.0381851520161973,4.662766479788639,0.43711928548233614,Kern
9,16,0.0,0.0001,6,1,9.800677566976692,3.4546197712888764,-6.346057795687815,1.0488080463327245,1.7517647756513988,0.5987151134162532,Kern
12,8,0.4,0.0005,8,2,7.684138059705354,3.455349565673515,-4.228788494031839,0.9998249727728545,0.3211675795005199,3.113094336382842,Kern
6,32,0.4,0.0005,6,1,7.000429688149184,3.4563644076976776,-3.5440652804515067,5.938363334322957,4.662766479788639,1.273570821113079,Kern
6,8,0.1,0.0005,8,2,9.833272273523452,3.4572358380362007,-6.376036435487251,1.3246976790238083,4.662766479788639,0.2841012271933156,Kern
3,16,0.4,0.0001,8,1,11.01885954602629,3.46056496635252,-7.55829457967377,2.2397417498251553,4.913045119423532,0.4558764870630689,Kern
12,8,0.4,0.0001,4,2,10.006564861890094,3.4622139013524023,-6.544350960537692,0.18374494787442885,0.3211675795005199,0.5721154923550789,Kern
12,8,0.0,0.0001,4,1,10.282065979910607,3.464152595559449,-6.817913384351158,0.13673484043033723,0.3211675795005199,0.4257429739421002,Kern
12,64,0.1,0.0001,6,1,6.837110649033563,3.4654841994617147,-3.371626449571848,0.3749963848008117,0.3211675795005199,1.167603484087673,Kern
12,32,0.2,0.005,4,1,4.2288019138413535,3.4657746025345153,-0.7630273113068382,0.4188393162461681,0.3211675795005199,1.3041145588155174,Kern
12,8,0.0,0.0005,6,1,9.152838884517042,3.4708285475013088,-5.682010337015733,0.019135956949258497,0.3211675795005199,0.05958246775412,Kern
6,16,0.1,0.0001,4,1,10.13076785562452,3.4709264976829504,-6.659841357941569,1.1693098582154986,4.662766479788639,0.2507759853048663,Kern
12,16,0.0,0.001,4,2,2.7703085282188047,3.4723164913414144,0.7020079631226097,2.5037230384326734,0.3211675795005199,7.795690468902452,Kern
3,16,0.4,0.0005,4,2,9.638601352064976,3.47414462730499,-6.164456724759986,2.886953798343082,4.913045119423532,0.5876098688631258,Kern
12,16,0.4,0.001,6,2,5.520109885395607,3.476397270232319,-2.043712615163288,1.3819543476175633,0.3211675795005199,4.302907378655031,Kern
3,16,0.3,0.0005,6,2,9.960410151948249,3.4818268595201523,-6.478583292428096,3.1735447429599746,4.913045119423532,0.6459425195208344,Kern
3,8,0.1,0.0005,6,2,10.368977359611257,3.4825399908610306,-6.886437368750227,2.8717498962713797,4.913045119423532,0.5845152703601334,Kern
6,16,0.1,0.0001,8,2,10.782019913826442,3.4830088018216863,-7.299011112004756,1.4745423256156678,4.662766479788639,0.3162376524767563,Kern
12,8,0.1,0.001,8,2,9.648614112364289,3.4835732119711564,-6.165040900393132,0.13249526074106213,0.3211675795005199,0.4125424519720169,Kern
9,16,0.4,0.0001,8,1,11.105825979934847,3.4881972057505957,-7.617628774184252,0.5529764131104494,1.7517647756513988,0.3156681883301504,Kern
6,8,0.0,0.0005,6,1,9.891500473668861,3.4997213431896235,-6.391779130479238,1.4745001781371905,4.662766479788639,0.3162286133197108,Kern
3,8,0.3,0.0005,8,2,10.87173532425083,3.501564700280629,-7.370170623970201,2.1004250750427746,4.913045119423532,0.42752000520793637,Kern
6,8,0.2,0.001,8,2,6.61528737700268,3.5023516310810168,-3.1129357459216633,2.8028681504163777,4.662766479788639,0.6011169897883093,Kern
6,32,0.4,0.0001,8,1,10.62167460870401,3.5103968336531413,-7.111277775050869,1.691388394378012,4.662766479788639,0.36274353470403303,Kern
12,32,0.2,0.005,8,2,2.188309516508676,3.511904677271001,1.3235951607623249,0.4095989829007153,0.3211675795005199,1.275343493691748,Kern
12,64,0.2,0.0001,8,1,8.829978061031612,3.512786172492464,-5.317191888539148,0.054172256873652465,0.3211675795005199,0.16867286840689588,Kern
6,16,0.4,0.001,6,2,6.402084039667197,3.5129523696916216,-2.8891316699755754,5.708112426796012,4.662766479788639,1.2241900707527515,Kern
6,64,0.1,0.0001,4,2,8.37886997930038,3.5144192159155616,-4.864450763384818,4.653133154867417,4.662766479788639,0.9979339894110121,Kern
6,8,0.3,0.0005,6,2,9.426701007722928,3.519100136872655,-5.907600870850272,1.7040348743008735,4.662766479788639,0.36545576144274694,Kern
6,16,0.4,0.0005,4,1,6.641473467299609,3.5226615149380547,-3.1188119523615545,4.77083636443754,4.662766479788639,1.0231772028724457,Kern
9,8,0.2,0.0005,4,1,5.873907257461528,3.525515320259286,-2.3483919372022415,1.6506821579681947,1.7517647756513988,0.9422966946885799,Kern
6,16,0.4,0.0001,8,1,10.74907099916776,3.5255554028898684,-7.223515596277892,1.4036589824515058,4.662766479788639,0.3010356595244146,Kern
3,16,0.4,0.0001,8,2,11.585470669781136,3.535187031732094,-8.050283638049041,2.0911700149348467,4.913045119423532,0.42563623254089156,Kern
9,8,0.3,0.001,6,1,6.994098774656655,3.536673588792978,-3.4574251858636775,2.359419947573195,1.7517647756513988,1.3468817162942655,Kern
3,8,0.4,0.001,6,1,9.768501395641866,3.543456129604223,-6.225045266037643,2.298511327769082,4.913045119423532,0.4678384325602888,Kern
6,16,0.4,0.0001,6,1,11.271530630993869,3.544675331000506,-7.726855299993363,1.3353129930902357,4.662766479788639,0.2863778400394533,Kern
3,8,0.4,0.0001,4,2,11.511590916778307,3.5456761756266406,-7.965914741151666,2.6848609014262936,4.913045119423532,0.5464759301337985,Kern
12,64,0.0,0.005,6,2,3.3338660701676903,3.547321831450431,0.21345576128274057,1.4935808664580574,0.3211675795005199,4.650472095536156,Kern
12,32,0.3,0.005,8,2,2.4451526281980525,3.5525477614752106,1.107395133277158,1.3228262455140336,0.3211675795005199,4.1188037957358405,Kern
12,32,0.4,0.0001,8,1,10.327148222833715,3.554543667993437,-6.772604554840278,0.29610168369115,0.3211675795005199,0.9219538415167795,Kern
12,8,0.0,0.0001,4,2,9.992431812869288,3.5550991885167016,-6.437332624352587,1.4665304668426642,0.3211675795005199,4.566246907995551,Kern
3,16,0.0,0.0005,6,1,9.332701454906287,3.555630260666803,-5.777071194239484,3.764663015851322,4.913045119423532,0.766258587971821,Kern
3,64,0.1,0.0001,4,1,9.930230765118015,3.5598250416099724,-6.370405723508043,4.030156673270583,4.913045119423532,0.8202971019617785,Kern
9,16,0.4,0.001,8,2,5.676718097864332,3.561031914781576,-2.115686183082756,3.1976111750721583,1.7517647756513988,1.825365608166837,Kern
6,16,0.2,0.0001,8,1,10.79630559635918,3.562146682368125,-7.234158913991054,0.953765557928521,4.662766479788639,0.20454928679416834,Kern
12,16,0.1,0.0005,8,2,8.345499531609988,3.5658201537432674,-4.779679377866721,0.016537542648426013,0.3211675795005199,0.051491942848481825,Kern
3,16,0.4,0.0001,6,2,10.705792753466906,3.568475463695167,-7.1373172897717385,2.588458553748109,4.913045119423532,0.5268542199042177,Kern
6,8,0.4,0.0005,6,2,10.457342245023874,3.5694765706615073,-6.8878656743623665,0.956505891143523,4.662766479788639,0.20513699223189086,Kern
9,8,0.4,0.0005,8,2,10.108886271313873,3.570125410497711,-6.538760860816161,0.7404122875084717,1.7517647756513988,0.42266650054836685,Kern
6,32,0.4,0.0001,4,1,9.877637335262882,3.570672203324235,-6.3069651319386475,1.6629920422261135,4.662766479788639,0.35665351233748604,Kern
3,8,0.1,0.0005,6,1,10.16714270835797,3.5742247166542134,-6.592917991703756,2.059790995311488,4.913045119423532,0.4192493545740471,Kern
9,64,0.3,0.0001,4,2,5.74348015019633,3.5792325891172765,-2.1642475610790535,2.692998648361341,1.7517647756513988,1.53730608457973,Kern
3,64,0.0,0.0001,6,2,10.677089070889648,3.580723829876567,-7.096365241013082,4.297605204268695,4.913045119423532,0.8747335104410666,Kern
6,16,0.0,0.0001,6,2,10.440469533045269,3.580928882540705,-6.859540650504563,1.801545467347379,4.662766479788639,0.38636836632424326,Kern
3,16,0.3,0.0001,6,2,10.662535284663957,3.5818640710904295,-7.0806712135735275,2.274453216317689,4.913045119423532,0.46294165044927577,Kern
6,8,0.2,0.0001,8,2,10.533999239451903,3.585813336265441,-6.948185903186462,1.5183882576649912,4.662766479788639,0.3256410682899606,Kern
12,16,0.0,0.0001,6,2,10.490808013743699,3.58637562687717,-6.904432386866529,0.43990122793393344,0.3211675795005199,1.369693754948953,Kern
12,16,0.4,0.0001,6,2,10.539526277721578,3.5892935304884297,-6.950232747233148,0.29371274131318775,0.3211675795005199,0.9145155366241203,Kern
6,8,0.4,0.001,6,1,6.902087705123903,3.589935870327488,-3.312151834796415,5.317836968730789,4.662766479788639,1.1404896624743353,Kern
6,8,0.3,0.0001,6,1,11.193478233259269,3.594183934626766,-7.599294298632502,2.210932095104372,4.662766479788639,0.4741674507372269,Kern
12,32,0.1,0.0001,4,2,6.552727986540472,3.5961615690851825,-2.95656641745529,0.6246297536325334,0.3211675795005199,1.9448717538798845,Kern
9,8,0.1,0.0001,4,1,10.508623752906397,3.596386902549556,-6.912236850356841,0.9106386239278703,1.7517647756513988,0.5198406981264061,Kern
12,8,0.2,0.0001,4,2,10.520400838473167,3.6018113600970416,-6.918589478376125,0.7479655497131744,0.3211675795005199,2.328894936644636,Kern
6,8,0.4,0.0001,4,1,11.282459817637484,3.6026567635507507,-7.679803054086733,0.9780710318600491,4.662766479788639,0.20976195915013626,Kern
6,8,0.3,0.0001,8,1,10.55699370339694,3.6030937793961333,-6.953899924000806,1.2586986651212846,4.662766479788639,0.26994675169285787,Kern
6,8,0.1,0.0005,8,1,10.17460495275434,3.603239625462725,-6.571365327291614,1.1600957552614002,4.662766479788639,0.24879988313589896,Kern
3,8,0.3,0.0005,4,2,10.165929151701217,3.603609544312936,-6.562319607388281,2.1508035490420867,4.913045119423532,0.4377740274639386,Kern
3,8,0.2,0.0005,4,2,9.813625118903097,3.6106071492944465,-6.20301796960865,2.3174037082670966,4.913045119423532,0.4716837830585621,Kern
12,64,0.3,0.0001,8,2,9.181717577267634,3.6110326553866945,-5.5706849218809396,0.27835537934360544,0.3211675795005199,0.8666982507278723,Kern
3,32,0.2,0.0001,8,2,10.699517296846288,3.6132847365394,-7.086232560306888,2.8461335930263765,4.913045119423532,0.5793013342731779,Kern
3,8,0.2,0.001,4,1,9.336373666389141,3.622163617294674,-5.714210049094467,3.401533954420093,4.913045119423532,0.6923473877681809,Kern
3,64,0.2,0.0001,8,1,10.54040020269846,3.622499214233074,-6.917900988465387,2.9539253105596797,4.913045119423532,0.6012412340528792,Kern
3,32,0.3,0.0001,6,2,10.577397010355964,3.6238947519637557,-6.953502258392209,2.7539333179921517,4.913045119423532,0.5605349128801167,Kern
3,32,0.4,0.0001,8,1,11.094106489710772,3.6277218741912516,-7.4663846155195195,2.4848093744560815,4.913045119423532,0.5057574913432984,Kern
6,32,0.0,0.005,4,1,2.712042276916366,3.6392700651138297,0.9272277881974635,4.4563405777723,4.662766479788639,0.955728878357705,Kern
6,16,0.2,0.0005,6,1,7.483600658997016,3.6410322778771897,-3.8425683811198263,3.739104581858759,4.662766479788639,0.8019068932717066,Kern
6,8,0.3,0.0005,4,2,9.618839635148172,3.6419324298210674,-5.976907205327104,0.8547921544574281,4.662766479788639,0.1833229603418131,Kern
6,8,0.0,0.005,8,1,4.4570319087026045,3.656661192186021,-0.8003707165165834,2.4499388277264877,4.662766479788639,0.5254260187264498,Kern
12,64,0.4,0.0001,8,1,9.198852482170615,3.656854453327829,-5.5419980288427855,0.3645147854986792,0.3211675795005199,1.1349675644894572,Kern
9,16,0.2,0.0001,8,2,10.823427817134306,3.65852403078059,-7.164903786353715,0.6497637843326168,1.7517647756513988,0.3709195397487087,Kern
6,8,0.2,0.0001,4,2,10.444452229397347,3.6587899762360387,-6.785662253161309,1.3690727015086095,4.662766479788639,0.2936181143625852,Kern
12,32,0.2,0.0001,4,2,8.14941388224755,3.661402560742229,-4.488011321505322,0.4863910742226349,0.3211675795005199,1.5144463677780637,Kern
3,16,0.4,0.0005,6,1,10.100619183966499,3.6671372088967957,-6.433481975069704,3.1951453895598,4.913045119423532,0.6503391098379939,Kern
3,32,0.0,0.0001,8,1,10.877071610552605,3.6723912318707486,-7.204680378681856,2.4412180125465586,4.913045119423532,0.4968849162193318,Kern
12,16,0.0,0.0005,6,2,6.420564174110054,3.6724086440067714,-2.7481555301032827,0.7122580952958,0.3211675795005199,2.2177148029807503,Kern
9,8,0.4,0.0005,8,1,10.358764176535566,3.6730826817511804,-6.685681494784385,0.48642870565819457,1.7517647756513988,0.27767923662999483,Kern
12,32,0.3,0.0001,6,2,9.838899561984539,3.674544500461324,-6.1643550615232146,0.34905638281133977,0.3211675795005199,1.0868356742426883,Kern
6,32,0.4,0.0001,8,2,10.140314792655337,3.676462754648341,-6.463852038006996,1.4791081450154193,4.662766479788639,0.3172168607256666,Kern
3,64,0.4,0.0001,8,1,10.770095549383765,3.6784918293567976,-7.091603720026967,2.614608420740672,4.913045119423532,0.5321767574256381,Kern
3,32,0.1,0.0005,8,1,9.168116392833761,3.6789920505021505,-5.4891243423316105,4.237938570280576,4.913045119423532,0.8625889783763743,Kern
6,16,0.1,0.001,6,2,5.527777550340793,3.682006193863028,-1.8457713564777647,4.537454464574521,4.662766479788639,0.9731249643838484,Kern
3,16,0.3,0.0005,4,1,9.078013448468646,3.6828694640746504,-5.395143984393995,3.591772914728456,4.913045119423532,0.7310685791442302,Kern
6,16,0.1,0.0001,6,1,10.193732174876653,3.6837214615623135,-6.510010713314339,0.8769267060762381,4.662766479788639,0.18807004594319485,Kern
6,32,0.2,0.0001,8,2,10.304210565715238,3.6867355629408327,-6.617475002774405,1.3854514199534518,4.662766479788639,0.2971307754653529,Kern
6,16,0.2,0.0001,6,2,10.277656090898121,3.688682455862567,-6.588973635035554,0.8857397790241238,4.662766479788639,0.18996014123020677,Kern
12,32,0.1,0.005,8,2,2.412430480790289,3.6894878492495478,1.2770573684592588,1.193313648262232,0.3211675795005199,3.715548282046633,Kern
9,8,0.3,0.0005,6,2,9.69838085571872,3.6921680450510954,-6.006212810667623,0.6335643372913007,1.7517647756513988,0.3616720384480319,Kern
9,16,0.0,0.005,8,1,2.4593360636278407,3.695904118218924,1.2365680545910833,1.892215347769215,1.7517647756513988,1.0801766162158326,Kern
3,32,0.4,0.0001,6,2,11.131190755017753,3.698420356768678,-7.432770398249075,3.7220575250800705,4.913045119423532,0.7575866768178174,Kern
3,8,0.3,0.0001,4,1,11.088622245771276,3.7001893164558384,-7.388432929315438,2.620770370570482,4.913045119423532,0.5334309591844311,Kern
12,32,0.3,0.0001,6,1,10.634885147526072,3.7011273756131593,-6.933757771912912,0.7181550414073823,0.3211675795005199,2.2360757661911506,Kern
3,64,0.0,0.0001,6,1,10.29646295241396,3.701533968082749,-6.59492898433121,3.1074730656361558,4.913045119423532,0.6324943065047138,Kern
3,64,0.0,0.0001,4,1,10.038951986270716,3.707793282233518,-6.331158704037198,3.1976793788874236,4.913045119423532,0.6508548774049567,Kern
3,8,0.2,0.0001,4,2,11.664254245906049,3.7219882077120796,-7.942266038193969,3.1632402211189707,4.913045119423532,0.6438451396697384,Kern
3,16,0.1,0.0005,8,2,9.986560378055723,3.7237191178208664,-6.262841260234856,3.2186456910316394,4.913045119423532,0.6551223554424219,Kern
3,8,0.4,0.0005,4,1,10.267281256359396,3.7239742836017307,-6.543306972757666,3.5696589134944756,4.913045119423532,0.7265675007505974,Kern
12,16,0.4,0.0001,4,2,10.153804708731576,3.7265398640972833,-6.427264844634292,0.505995462138025,0.3211675795005199,1.5754873606014332,Kern
6,8,0.4,0.0005,8,1,9.990701274289398,3.736395580519887,-6.254305693769511,0.8279715407996168,4.662766479788639,0.17757087865938945,Kern
3,8,0.0,0.001,8,2,9.882953005227609,3.7366008987864405,-6.146352106441169,3.5706027055959266,4.913045119423532,0.7267595999637146,Kern
9,8,0.3,0.005,6,2,4.232292007523186,3.739689552806116,-0.49260245471707,1.0889997843624681,1.7517647756513988,0.6216586835738379,Kern
12,32,0.1,0.0001,4,1,8.708533406114105,3.7454328437433215,-4.963100562370784,0.49203583755712466,0.3211675795005199,1.5320221247808987,Kern
3,32,0.4,0.0005,8,1,9.704581233146884,3.750286205778266,-5.954295027368618,3.18315349982105,4.913045119423532,0.6478982835383654,Kern
3,16,0.2,0.0005,6,1,9.787822890608957,3.750381424185545,-6.037441466423413,3.906066636419844,4.913045119423532,0.7950398462610005,Kern
9,16,0.2,0.0001,8,1,10.009866047140152,3.7508604240353898,-6.259005623104763,0.1694347782226876,1.7517647756513988,0.09672233428696658,Kern
9,64,0.4,0.0001,8,2,9.239612970575777,3.7512153022752988,-5.488397668300479,0.5690588343151065,1.7517647756513988,0.324848885092749,Kern
3,16,0.3,0.0001,6,1,10.679249837954108,3.7530385516743325,-6.926211286279775,2.2361722054385713,4.913045119423532,0.45514994287309757,Kern
9,16,0.2,0.0005,6,2,8.556980831535359,3.754475624277556,-4.802505207257803,1.0525460054425075,1.7517647756513988,0.6008489382092498,Kern
9,8,0.1,0.001,4,2,4.018145967736961,3.755099252262192,-0.2630467154747693,2.2274796405484905,1.7517647756513988,1.2715632095754383,Kern
6,8,0.2,0.0005,8,2,10.158631669320263,3.7571595455509,-6.401472123769363,0.7757035986441579,4.662766479788639,0.16636123683365767,Kern
3,16,0.3,0.0005,6,1,9.300555790775519,3.7665180985156574,-5.5340376922598615,2.45013713727459,4.913045119423532,0.4987003126814506,Kern
12,32,0.1,0.0005,4,1,3.874650334169707,3.770953408135418,-0.10369692603428904,1.7204015745029797,0.3211675795005199,5.356709967981668,Kern
3,64,0.1,0.0001,8,2,10.72245643132091,3.7774895208777237,-6.944966910443187,3.580652265139754,4.913045119423532,0.7288050848513044,Kern
9,8,0.2,0.0005,6,2,10.108070789560884,3.788120983647457,-6.319949805913427,0.7984097185760778,1.7517647756513988,0.4557745021897628,Kern
6,16,0.0,0.001,4,2,4.284647693030953,3.788523612200964,-0.4961240808299894,1.9065711261796254,4.662766479788639,0.40889268944604096,Kern
6,16,0.2,0.0001,4,1,10.222045969106887,3.78893147107114,-6.433114498035747,2.3749212267724427,4.662766479788639,0.509337372366136,Kern
3,8,0.3,0.001,8,2,9.89654147295675,3.7899475356359176,-6.106593937320833,1.6220076701105148,4.913045119423532,0.33014304381166193,Kern
6,8,0.1,0.0005,6,1,9.738297797524494,3.790673267599891,-5.947624529924603,0.6478045511349088,4.662766479788639,0.13893137345455772,Kern
6,8,0.4,0.0005,6,1,9.440192636880727,3.79171715561657,-5.648475481264157,1.0440226416298757,4.662766479788639,0.22390626812544145,Kern
6,8,0.0,0.0005,4,2,9.034521962207013,3.7954707050476064,-5.239051257159407,1.7070822008228252,4.662766479788639,0.36610930618601484,Kern
3,8,0.3,0.0001,6,2,11.123079314400771,3.7980060289907978,-7.325073285409973,1.4761474767976184,4.913045119423532,0.30045469579787226,Kern
3,8,0.4,0.001,8,1,9.603140738473082,3.798226973901694,-5.8049137645713875,2.016526275807565,4.913045119423532,0.4104432641652948,Kern
12,8,0.2,0.005,4,2,2.3939630636049767,3.8092127850190582,1.4152497214140816,0.8092789767658044,0.3211675795005199,2.51980283322618,Kern
3,32,0.4,0.0001,8,2,11.182608574328041,3.8117123377646127,-7.3708962365634285,2.934454182583184,4.913045119423532,0.5972780854346185,Kern
3,32,0.2,0.0001,4,2,10.14771217167017,3.8142660317772905,-6.33344613989288,3.076949841492206,4.913045119423532,0.6262816169400939,Kern
6,64,0.1,0.0001,4,1,7.957872654181649,3.8151932549189533,-4.142679399262696,4.792048250642812,4.662766479788639,1.0277264090780789,Kern
6,16,0.0,0.0005,8,2,7.364798041289281,3.8255493413254595,-3.5392486999638213,5.465514716184215,4.662766479788639,1.1721613638330788,Kern
3,8,0.2,0.0005,6,1,10.092632575987562,3.827812808902771,-6.2648197670847905,2.299874368522251,4.913045119423532,0.4681158655412684,Kern
12,32,0.4,0.005,4,1,2.4322979976928756,3.834797995903695,1.4024999982108195,1.1778552806255649,0.3211675795005199,3.667416500935015,Kern
6,16,0.2,0.0005,4,1,6.832337408954255,3.8379718404107894,-2.994365568543466,6.233227713981606,4.662766479788639,1.336808896821304,Kern
9,16,0.3,0.005,8,1,3.073475259257292,3.8404760909588838,0.767000831701592,0.38078141548748623,1.7517647756513988,0.21737017479752188,Kern
9,32,0.0,0.0001,4,2,8.85792225037208,3.8430431357457016,-5.014879114626379,0.5717366983681142,1.7517647756513988,0.32637755154970066,Kern
3,16,0.0,0.0005,8,2,9.930475972760593,3.846182849287581,-6.084293123473012,3.2593281438135087,4.913045119423532,0.6634028519151762,Kern
12,64,0.4,0.0001,4,1,6.601632848644869,3.8554969723438712,-2.746135876300998,0.4363282572637163,0.3211675795005199,1.3585688130237006,Kern
3,16,0.3,0.0005,8,1,9.852310017599251,3.8586959038362365,-5.993614113763014,2.457626785255336,4.913045119423532,0.5002247537966229,Kern
6,8,0.1,0.0001,6,1,10.619048111415895,3.8602596735507855,-6.758788437865109,0.7851865218897908,4.662766479788639,0.16839499153416385,Kern
9,8,0.0,0.005,4,1,3.132949094242459,3.8634494921157394,0.7305003978732802,0.9984246909958671,1.7517647756513988,0.5699536289765844,Kern
6,16,0.2,0.001,4,1,5.026052961091968,3.8647064861006113,-1.1613464749913565,3.332834349889767,4.662766479788639,0.7147761665389778,Kern
6,8,0.0,0.0001,8,1,11.144861560498212,3.8648836546680028,-7.27997790583021,0.9178287378477885,4.662766479788639,0.19684209831786242,Kern
3,8,0.1,0.0005,4,1,9.961919122163877,3.8676879787653906,-6.094231143398487,3.0200239938675195,4.913045119423532,0.6146949438603714,Kern
3,16,0.4,0.001,8,2,9.30767703908052,3.872552984301705,-5.435124054778815,2.3392433830277883,4.913045119423532,0.47612902510902677,Kern
9,8,0.3,0.0001,4,2,10.29568991549089,3.8732228920314733,-6.422467023459417,0.795567807711476,1.7517647756513988,0.45415218913489214,Kern
9,8,0.2,0.0001,8,2,10.324569860383345,3.8821689092086156,-6.442400951174729,1.1015983151194007,1.7517647756513988,0.6288505913756418,Kern
3,8,0.4,0.0005,6,2,10.373875069335579,3.8830828568818823,-6.490792212453696,3.535557054297867,4.913045119423532,0.7196264166840602,Kern
12,32,0.4,0.0001,4,1,8.442558895931795,3.8831043385579718,-4.559454557373822,0.2925920177799536,0.3211675795005199,0.9110260077776,Kern
12,8,0.4,0.001,8,1,8.28848003229583,3.8852645234940115,-4.403215508801818,0.04331156053611304,0.3211675795005199,0.13485657737767684,Kern
6,8,0.2,0.0001,4,1,10.794590453410958,3.8942443783279463,-6.900346075083012,1.2928371573740498,4.662766479788639,0.27726826187372217,Kern
6,8,0.1,0.0001,4,1,10.478330942828984,3.896946581362726,-6.581384361466258,1.335357039483129,4.662766479788639,0.28638728644709227,Kern
12,64,0.0,0.0001,6,1,7.389105338963234,3.897766423887366,-3.4913389150758682,0.29779451826613285,0.3211675795005199,0.9272247177914507,Kern
3,64,0.3,0.0001,8,2,10.699749604402333,3.9007847369517354,-6.798964867450598,2.6348039234040304,4.913045119423532,0.536287345090204,Kern
12,16,0.3,0.0005,8,2,8.256886440222948,3.9048261236453348,-4.352060316577613,0.2787282225287326,0.3211675795005199,0.8678591499248179,Kern
3,16,0.0,0.0005,8,1,9.917879968800431,3.9049501604732573,-6.012929808327174,3.2029804036975595,4.913045119423532,0.6519338466961563,Kern
6,8,0.3,0.0001,4,2,10.976538677997231,3.904966344220364,-7.071572333776867,1.4774983046901067,4.662766479788639,0.31687160639386797,Kern
3,16,0.3,0.0005,8,2,9.93012228937938,3.9055659726508223,-6.024556316728558,2.4523330111743498,4.913045119423532,0.49914726031705814,Kern
12,32,0.3,0.005,4,2,2.6302104224842577,3.9105311856086162,1.2803207631243585,1.9849175560750554,0.3211675795005199,6.180317325808542,Kern
6,16,0.0,0.0001,8,2,10.368872363182327,3.915434150668395,-6.453438212513932,0.9733294084741508,4.662766479788639,0.2087450471073712,Kern
6,8,0.1,0.0005,4,1,9.589854068426934,3.917009695515046,-5.672844372911888,1.088755142156651,4.662766479788639,0.2334998218066464,Kern
3,64,0.2,0.0001,6,2,10.456476342815888,3.9214522377818146,-6.535024105034074,2.6328104110842703,4.913045119423532,0.5358815860810147,Kern
9,8,0.2,0.001,6,1,5.720910836499587,3.9222156777898816,-1.7986951587097053,0.2783933510174839,1.7517647756513988,0.15892165140377512,Kern
6,8,0.4,0.0001,6,2,10.899231247313756,3.9229982373659706,-6.976233009947785,1.4469296333851787,4.662766479788639,0.3103156976994412,Kern
3,32,0.4,0.0005,8,2,9.295906595985873,3.9250111831410885,-5.370895412844784,2.5575021343950484,4.913045119423532,0.5205533578928603,Kern
6,16,0.1,0.0001,8,1,10.648999487742284,3.9253161657467865,-6.723683321995497,0.863041806063315,4.662766479788639,0.18509222149646157,Kern
3,8,0.4,0.0001,4,1,11.579719312368002,3.9260189021476815,-7.6537004102203205,2.2469013265630164,4.913045119423532,0.4573337455583259,Kern
6,32,0.4,0.0001,6,1,9.990704165522684,3.932877733026047,-6.057826432496638,1.1605243468310364,4.662766479788639,0.2488918010072944,Kern
