feature,pfi,run,county
WIND_AvgMPH,-0.0743260659469227,27,Fresno
Num_Articles,-0.09504618611266039,27,Fresno
FIRE_Acres_Burned,0.1274772595473726,28,Fresno
cv_mentions_rate,0.030922450920310096,28,Fresno
AQI_PM25,0.025159228940510925,28,Fresno
PESTICIDE_Total,0.02509050861988882,28,Fresno
PRECIP,0.005342407070127286,28,Fresno
EARTHQUAKE_Total,0.005197888598209577,28,Fresno
AQI_PM10,-0.004274210015738411,28,Fresno
Num_Articles,-0.025120332181378213,28,Fresno
WIND_RunMiles,-0.02764644928068949,28,Fresno
WIND_AvgMPH,-0.028910518706376176,28,Fresno
risk_mentions_rate,-0.03329344176899035,28,Fresno
FIRE_Acres_Burned,0.1898440864946393,29,Fresno
risk_mentions_rate,0.050720997190428774,29,Fresno
PESTICIDE_Total,0.03415795972670793,29,Fresno
cv_mentions_rate,0.022144530114669436,29,Fresno
PRECIP,0.007485231172912332,29,Fresno
AQI_PM10,0.006566095267542482,29,Fresno
AQI_PM25,0.002324312928423111,29,Fresno
EARTHQUAKE_Total,-0.00646748186918461,29,Fresno
WIND_AvgMPH,-0.02919274887713752,29,Fresno
Num_Articles,-0.041065877275440144,29,Fresno
WIND_RunMiles,-0.07198453076287609,29,Fresno
FIRE_Acres_Burned,0.2126130574568223,30,Fresno
PESTICIDE_Total,0.05825966063789839,30,Fresno
PRECIP,0.03213493846626231,30,Fresno
cv_mentions_rate,0.024115729567794897,30,Fresno
EARTHQUAKE_Total,0.022381325250585726,30,Fresno
AQI_PM25,0.014317351422810043,30,Fresno
Num_Articles,-0.007900784064051203,30,Fresno
AQI_PM10,-0.011679145829700088,30,Fresno
risk_mentions_rate,-0.015038213329354622,30,Fresno
WIND_RunMiles,-0.06913710398463407,30,Fresno
WIND_AvgMPH,-0.12157315840281807,30,Fresno
FIRE_Acres_Burned,0.1122873594379552,31,Fresno
cv_mentions_rate,0.031737485107924734,31,Fresno
PRECIP,0.021930641127282158,31,Fresno
EARTHQUAKE_Total,0.006427025470339909,31,Fresno
AQI_PM25,0.0036984028705079885,31,Fresno
PESTICIDE_Total,0.0006603651010170797,31,Fresno
AQI_PM10,-0.012508261561371803,31,Fresno
risk_mentions_rate,-0.020445994288331826,31,Fresno
WIND_AvgMPH,-0.032640074614001424,31,Fresno
WIND_RunMiles,-0.03585803875636412,31,Fresno
Num_Articles,-0.08483642768937305,31,Fresno
FIRE_Acres_Burned,0.21957272436633363,32,Fresno
risk_mentions_rate,0.020376129521575026,32,Fresno
EARTHQUAKE_Total,0.01441475706587303,32,Fresno
PRECIP,0.008260984133009741,32,Fresno
cv_mentions_rate,-0.007683870514126889,32,Fresno
AQI_PM25,-0.014167290743482164,32,Fresno
WIND_AvgMPH,-0.018196900494985457,32,Fresno
AQI_PM10,-0.023576745385669784,32,Fresno
WIND_RunMiles,-0.039569398337136796,32,Fresno
PESTICIDE_Total,-0.04213114581115873,32,Fresno
Num_Articles,-0.0731563142601841,32,Fresno
FIRE_Acres_Burned,0.15499104954377474,33,Fresno
risk_mentions_rate,0.02751578085646672,33,Fresno
EARTHQUAKE_Total,0.025324709576526494,33,Fresno
PRECIP,0.009983513085634776,33,Fresno
AQI_PM25,0.00705152505422757,33,Fresno
cv_mentions_rate,-0.0038787893477522095,33,Fresno
PESTICIDE_Total,-0.011749482316012305,33,Fresno
AQI_PM10,-0.012803629218168966,33,Fresno
Num_Articles,-0.030643855421313315,33,Fresno
WIND_RunMiles,-0.031483431025569275,33,Fresno
WIND_AvgMPH,-0.05386394420849594,33,Fresno
FIRE_Acres_Burned,0.09143106751175228,34,Fresno
cv_mentions_rate,0.023134827807949454,34,Fresno
EARTHQUAKE_Total,0.01890315015133398,34,Fresno
AQI_PM25,0.014483701370571589,34,Fresno
Num_Articles,0.007831816793618607,34,Fresno
PRECIP,0.004971432383377827,34,Fresno
risk_mentions_rate,0.0016056579860886933,34,Fresno
PESTICIDE_Total,0.0013439912179387115,34,Fresno
AQI_PM10,-0.019581679894468185,34,Fresno
WIND_AvgMPH,-0.0221872682807836,34,Fresno
WIND_RunMiles,-0.031259573666004126,34,Fresno
FIRE_Acres_Burned,0.06731391506889067,35,Fresno
cv_mentions_rate,0.021071484188673106,35,Fresno
EARTHQUAKE_Total,0.02058513705277415,35,Fresno
PESTICIDE_Total,0.016778998849938886,35,Fresno
AQI_PM25,0.01441287803377539,35,Fresno
risk_mentions_rate,-0.012809550538185832,35,Fresno
WIND_RunMiles,-0.026929050050062853,35,Fresno
AQI_PM10,-0.031216665441367475,35,Fresno
PRECIP,-0.037098254202199754,35,Fresno
WIND_AvgMPH,-0.06502509299750725,35,Fresno
Num_Articles,-0.08274827870397611,35,Fresno
FIRE_Acres_Burned,0.14826898967779722,36,Fresno
risk_mentions_rate,0.01706184680282019,36,Fresno
PESTICIDE_Total,0.013061284453528388,36,Fresno
PRECIP,0.01232682233899618,36,Fresno
EARTHQUAKE_Total,0.0032548163082500303,36,Fresno
Num_Articles,0.0031346414125929534,36,Fresno
AQI_PM10,0.0017584414602886955,36,Fresno
cv_mentions_rate,-0.002074474699383877,36,Fresno
AQI_PM25,-0.011137429228843088,36,Fresno
WIND_RunMiles,-0.03495906878420363,36,Fresno
WIND_AvgMPH,-0.090658621253082,36,Fresno
FIRE_Acres_Burned,0.17237811807068282,37,Fresno
risk_mentions_rate,0.03789725539199462,37,Fresno
PRECIP,0.025805900236754886,37,Fresno
EARTHQUAKE_Total,0.01688544276662607,37,Fresno
cv_mentions_rate,0.006349195154042309,37,Fresno
PESTICIDE_Total,0.00016822894866957983,37,Fresno
AQI_PM25,-0.00558454832516847,37,Fresno
AQI_PM10,-0.025310873447131732,37,Fresno
Num_Articles,-0.03472220233479084,37,Fresno
WIND_RunMiles,-0.05070498924511374,37,Fresno
WIND_AvgMPH,-0.0914269241327762,37,Fresno
FIRE_Acres_Burned,0.1387957419499129,38,Fresno
PRECIP,0.01889439545996202,38,Fresno
AQI_PM25,0.015496098552196858,38,Fresno
EARTHQUAKE_Total,0.014709618838854521,38,Fresno
cv_mentions_rate,0.011214241781336454,38,Fresno
risk_mentions_rate,-0.00818039205700577,38,Fresno
