seq_length,hidden_size,dropout,lr,batch_size,num_layers,train_rmse,test_rmse,rmse_gap,test_pred_std,test_actual_std,test_std_ratio
12,16,0.2,0.005,8,1,0.7720181941986084,0.4267466366291046,-0.3452715575695038,0.16329441964626312,0.3633994162082672,0.4493524545253472
12,8,0.1,0.005,8,2,3.1700146198272705,0.4273848235607147,-2.742629796266556,0.030765512958168983,0.3633994162082672,0.08466032576270573
12,64,0.2,0.001,4,1,1.0880366563796997,0.4292318522930145,-0.6588048040866852,0.05009271204471588,0.3633994162082672,0.1378447785287782
12,32,0.0,0.001,16,2,1.2807518243789673,0.4302257001399994,-0.8505261242389679,0.10109781473875046,0.3633994162082672,0.27820026733562625
12,8,0.3,0.0001,16,2,3.8412210941314697,0.4309892952442169,-3.410231798887253,0.009079442359507084,0.3633994162082672,0.02498474668518339
12,32,0.3,0.0005,8,2,3.370617628097534,0.43142443895339966,-2.9391931891441345,0.018616095185279846,0.3633994162082672,0.051227641969052606
12,8,0.1,0.0001,16,1,3.4566574096679688,0.43251386284828186,-3.024143546819687,0.0820445716381073,0.3633994162082672,0.22576968475669448
12,32,0.0,0.005,16,2,1.20413076877594,0.43401437997817993,-0.77011638879776,0.11599823832511902,0.3633994162082672,0.3192031498989516
12,16,0.4,0.0001,16,1,3.783417224884033,0.43747270107269287,-3.3459445238113403,0.012699519284069538,0.3633994162082672,0.034946449327236506
12,32,0.3,0.001,4,2,2.1761410236358643,0.43845975399017334,-1.737681269645691,0.0052651530131697655,0.3633994162082672,0.014488611644197751
12,8,0.0,0.0001,8,1,3.455507755279541,0.4402173161506653,-3.0152904391288757,0.048909563571214676,0.3633994162082672,0.1345889987428714
12,16,0.4,0.0005,4,2,2.6910910606384277,0.4420510232448578,-2.24904003739357,0.024639805778861046,0.3633994162082672,0.06780364711631724
12,32,0.1,0.0005,8,1,1.8096357583999634,0.44354960322380066,-1.3660861551761627,0.08840671926736832,0.3633994162082672,0.24327699859787802
12,64,0.0,0.0005,8,1,1.4223544597625732,0.4440402090549469,-0.9783142507076263,0.06468512862920761,0.3633994162082672,0.17800008955472849
12,32,0.2,0.005,16,1,0.7845244407653809,0.4498773515224457,-0.3346470892429352,0.15702836215496063,0.3633994162082672,0.432109560861172
12,8,0.4,0.001,4,1,1.5293675661087036,0.4499405324459076,-1.079427033662796,0.16492196917533875,0.3633994162082672,0.4538311340621984
12,16,0.2,0.0005,16,2,3.2540557384490967,0.45127004384994507,-2.8027856945991516,0.031223734840750694,0.3633994162082672,0.08592125756981435
12,16,0.4,0.005,16,2,1.9259467124938965,0.45170992612838745,-1.474236786365509,0.11806107312440872,0.3633994162082672,0.32487964443164363
12,32,0.4,0.001,4,1,1.1672663688659668,0.45235559344291687,-0.7149107754230499,0.17451712489128113,0.3633994162082672,0.4802350171945899
12,16,0.0,0.001,8,2,1.2807079553604126,0.4526817500591278,-0.8280262053012848,0.06389664858579636,0.3633994162082672,0.17583035562494315
12,64,0.2,0.0001,4,1,2.2229509353637695,0.45505163073539734,-1.7678993046283722,0.0004074757744092494,0.3633994162082672,0.0011212890176348596
12,64,0.3,0.0005,8,1,1.91107976436615,0.4569978713989258,-1.4540818929672241,0.04885612055659294,0.3633994162082672,0.13444193462488419
12,64,0.1,0.005,8,2,3.494818687438965,0.4597996175289154,-3.0350190699100494,0.007436137180775404,0.3633994162082672,0.020462710860585678
12,32,0.3,0.0001,4,2,3.652392864227295,0.4637551009654999,-3.188637763261795,0.012098506093025208,0.3633994162082672,0.03329258538514397
12,32,0.2,0.0005,8,2,3.564054489135742,0.4641745686531067,-3.0998799204826355,0.027564460411667824,0.3633994162082672,0.07585169150593903
