seq_length,hidden_size,dropout,lr,batch_size,num_layers,train_rmse,test_rmse,rmse_gap,test_pred_std,test_actual_std,test_std_ratio
9,64,0.4,0.0005,8,2,7.989033222198486,1.6114825010299683,-6.377550721168518,1.3805444240570068,1.7517644166946411,0.7880879477286794
9,32,0.0,0.0001,16,1,10.941205978393555,1.611656904220581,-9.329549074172974,0.5066400170326233,1.7517644166946411,0.2892169815782588
9,8,0.0,0.0001,4,2,10.009699821472168,1.6220979690551758,-8.387601852416992,0.22109965980052948,1.7517644166946411,0.12621540755903507
12,32,0.4,0.0001,4,1,8.803605079650879,1.6229654550552368,-7.180639624595642,0.33860912919044495,0.32116708159446716,1.0543083292016882
9,64,0.3,0.001,8,2,8.589420318603516,1.6285943984985352,-6.9608259201049805,2.614159345626831,1.7517644166946411,1.492300745872793
9,16,0.4,0.001,16,2,8.87343692779541,1.6343002319335938,-7.239136695861816,2.4657208919525146,1.7517644166946411,1.4075642069525647
9,64,0.3,0.001,16,2,9.792150497436523,1.6439496278762817,-8.148200869560242,1.1136475801467896,1.7517644166946411,0.6357290795117887
9,8,0.2,0.0005,8,1,10.028895378112793,1.644432544708252,-8.384462833404541,0.19002285599708557,1.7517644166946411,0.1084751203906943
12,64,0.3,0.0001,8,1,7.044509410858154,1.6590042114257812,-5.385505199432373,0.6070225238800049,0.32116708159446716,1.8900521213643031
6,8,0.2,0.0005,8,1,8.922454833984375,1.6609907150268555,-7.2614641189575195,3.0199220180511475,4.662766456604004,0.6476674408116557
12,8,0.4,0.0005,16,1,9.79839038848877,1.662121057510376,-8.136269330978394,0.08460187166929245,0.32116708159446716,0.2634201215432096
9,32,0.0,0.0001,8,2,8.802594184875488,1.6667472124099731,-7.135846972465515,0.1643865555524826,1.7517644166946411,0.0938405609714686
9,64,0.0,0.0001,16,1,9.60635757446289,1.6725341081619263,-7.933823466300964,0.3862895369529724,1.7517644166946411,0.2205145470883877
9,8,0.3,0.005,4,2,3.887913703918457,1.673440933227539,-2.214472770690918,0.5249613523483276,1.7517644166946411,0.29967577109418836
12,8,0.0,0.0001,16,2,10.252023696899414,1.6744680404663086,-8.577555656433105,0.047485675662755966,0.32116708159446716,0.14785349552951824
12,64,0.0,0.005,4,1,2.3815014362335205,1.6815193891525269,-0.6999820470809937,1.0928428173065186,0.32116708159446716,3.4027236287137135
12,32,0.4,0.0005,16,2,9.83321762084961,1.6841360330581665,-8.149081587791443,0.004329998511821032,0.32116708159446716,0.013482074471406928
9,32,0.3,0.001,8,2,8.747929573059082,1.6854923963546753,-7.062437176704407,0.37948840856552124,1.7517644166946411,0.2166321024385049
12,32,0.0,0.0001,16,2,9.747696876525879,1.6931025981903076,-8.054594278335571,0.1624595820903778,0.32116708159446716,0.5058413249696402
9,64,0.0,0.005,16,1,4.822699069976807,1.7063454389572144,-3.1163536310195923,1.9067363739013672,1.7517644166946411,1.0884662091145445
9,32,0.4,0.0005,16,1,8.021478652954102,1.7103142738342285,-6.311164379119873,0.941700279712677,1.7517644166946411,0.5375724445239884
9,16,0.0,0.0001,8,2,9.830307006835938,1.7139575481414795,-8.116349458694458,0.22248238325119019,1.7517644166946411,0.1270047394106717
9,8,0.0,0.0005,16,1,10.24984359741211,1.7228667736053467,-8.526976823806763,0.8480850458145142,1.7517644166946411,0.4841319059412931
9,8,0.3,0.0005,8,1,9.372581481933594,1.7338178157806396,-7.638763666152954,0.8960663080215454,1.7517644166946411,0.5115221541674592
9,64,0.0,0.0001,8,2,7.590582370758057,1.739645004272461,-5.850937366485596,1.2836583852767944,1.7517644166946411,0.7327802603154231
12,32,0.2,0.005,8,2,8.936652183532715,1.7465276718139648,-7.19012451171875,0.30962491035461426,0.32116708159446716,0.9640617862124892
9,16,0.1,0.0001,16,1,11.499058723449707,1.7471072673797607,-9.751951456069946,1.251041054725647,1.7517644166946411,0.7141605588074473
12,32,0.4,0.005,16,2,4.948622703552246,1.7525662183761597,-3.1960564851760864,0.4708848297595978,0.32116708159446716,1.4661677884976299
9,32,0.4,0.0001,8,1,10.223579406738281,1.752920150756836,-8.470659255981445,0.42372748255729675,1.7517644166946411,0.2418861112368164
9,64,0.1,0.0001,8,1,9.579520225524902,1.7536659240722656,-7.825854301452637,0.5966556668281555,1.7517644166946411,0.34060268672083754
9,64,0.4,0.005,4,1,3.83146595954895,1.7558226585388184,-2.075643301010132,2.5372328758239746,1.7517644166946411,1.4483870386015796
